order_id,customer_id,product,price,quantity,city,order_date
393,255,Keyboard,19526,5,Bangalore,2026-03-03 10:02:45.962476
394,108,Headphones,31311,4,Pune,2026-02-10 10:02:45.962477
395,202,Keyboard,18316,3,Jaipur,2025-12-21 10:02:45.962478
396,263,Mouse,34166,1,Mumbai,2025-12-18 10:02:45.962479
397,220,Phone,17733,1,Jaipur,2025-12-01 10:02:45.962480
398,237,Phone,36715,2,Bangalore,2025-12-25 10:02:45.962481
399,206,Laptop,31727,3,Bangalore,2026-02-18 10:02:45.962482
400,335,Phone,4045,1,Pune,2026-02-26 10:02:45.962484
401,487,Keyboard,7722,3,Jaipur,2026-01-08 10:02:45.962485
402,400,Phone,10374,3,Pune,2026-03-01 10:02:45.962486
403,232,Headphones,27293,2,Mumbai,2026-01-16 10:02:45.962487
404,270,Phone,45548,4,Pune,2025-12-01 10:02:45.962489
405,383,Keyboard,29419,4,Pune,2026-01-21 10:02:45.962490
406,423,Laptop,33005,4,Jaipur,2026-01-19 10:02:45.962491
407,412,Phone,2754,5,Delhi,2026-02-22 10:02:45.962492
408,364,Mouse,9123,3,Jaipur,2026-01-16 10:02:45.962493
409,489,Mouse,20371,5,Pune,2026-01-29 10:02:45.962494
410,328,Laptop,49955,3,Bangalore,2026-02-26 10:02:45.962495
411,392,Headphones,14150,1,Mumbai,2026-01-06 10:02:45.962496
412,456,Mouse,23950,5,Jaipur,2025-11-27 10:02:45.962497
413,162,Mouse,45851,4,Jaipur,2025-12-31 10:02:45.962498
414,219,Mouse,47702,4,Delhi,2026-01-01 10:02:45.962500
415,463,Mouse,22165,1,Bangalore,2026-02-16 10:02:45.962501
416,334,Laptop,47628,5,Jaipur,2026-01-03 10:02:45.962502
417,398,Mouse,30679,2,Jaipur,2026-03-02 10:02:45.962503
418,410,Laptop,30871,3,Jaipur,2025-12-15 10:02:45.962504
419,350,Keyboard,21805,3,Pune,2026-02-20 10:02:45.962505
420,452,Phone,30142,4,Mumbai,2026-02-19 10:02:45.962506
421,154,Mouse,18591,5,Pune,2025-12-06 10:02:45.962507
422,428,Laptop,32114,1,Mumbai,2026-02-18 10:02:45.962508
423,288,Headphones,42241,2,Mumbai,2026-01-30 10:02:45.962510
424,158,Headphones,49266,5,Bangalore,2025-12-03 10:02:45.962511
425,454,Keyboard,833,3,Delhi,2026-02-23 10:02:45.962512
426,330,Phone,32750,4,Jaipur,2026-01-05 10:02:45.962513
427,212,Laptop,3895,5,Mumbai,2026-02-02 10:02:45.962514
428,132,Headphones,25112,5,Delhi,2025-12-18 10:02:45.962515
429,308,Laptop,39080,1,Pune,2026-01-25 10:02:45.962516
430,374,Headphones,16579,1,Jaipur,2025-12-17 10:02:45.962517
431,468,Laptop,43654,4,Mumbai,2025-12-13 10:02:45.962518
432,428,Laptop,30215,1,Pune,2026-01-14 10:02:45.962519
433,347,Headphones,36116,1,Pune,2026-01-11 10:02:45.962520
434,373,Keyboard,6981,3,Jaipur,2026-02-26 10:02:45.962522
435,152,Keyboard,27622,4,Jaipur,2025-12-02 10:02:45.962523
436,154,Phone,42439,3,Jaipur,2026-03-03 10:02:45.962524
437,181,Headphones,45312,1,Mumbai,2026-02-21 10:02:45.962525
438,268,Phone,572,1,Delhi,2026-01-30 10:02:45.962526
439,175,Keyboard,41290,5,Jaipur,2025-12-09 10:02:45.962527
440,458,Headphones,13039,2,Jaipur,2025-12-18 10:02:45.962528
441,254,Mouse,26205,3,Pune,2025-12-18 10:02:45.962529
442,395,Keyboard,15071,3,Pune,2026-02-09 10:02:45.962530
443,368,Mouse,26518,3,Mumbai,2025-11-30 10:02:45.962531
444,133,Headphones,4359,1,Delhi,2025-12-22 10:02:45.962532
445,423,Headphones,29175,4,Pune,2026-01-21 10:02:45.962534
446,197,Mouse,18864,2,Pune,2026-02-09 10:02:45.962535
447,235,Mouse,15581,5,Delhi,2026-01-15 10:02:45.962536
448,138,Phone,34569,5,Jaipur,2025-12-04 10:02:45.962537
449,231,Headphones,30240,3,Pune,2025-12-18 10:02:45.962538
450,123,Headphones,25926,5,Delhi,2026-01-16 10:02:45.962539
451,467,Keyboard,41373,3,Pune,2026-01-29 10:02:45.962540
452,290,Headphones,6617,5,Bangalore,2026-02-17 10:02:45.962545
453,451,Laptop,43927,3,Bangalore,2026-02-15 10:02:45.962546
454,424,Laptop,5325,2,Pune,2025-12-06 10:02:45.962547
455,457,Laptop,33927,1,Bangalore,2026-02-15 10:02:45.962548
456,292,Laptop,2142,4,Bangalore,2026-02-07 10:02:45.962549
457,167,Laptop,19499,2,Mumbai,2026-02-24 10:02:45.962551
458,169,Laptop,23256,3,Pune,2026-01-25 10:02:45.962552
459,104,Laptop,41265,4,Delhi,2025-11-28 10:02:45.962553
460,262,Headphones,2590,1,Delhi,2026-02-17 10:02:45.962554
461,340,Headphones,33891,2,Delhi,2026-01-14 10:02:45.962555
462,447,Keyboard,44258,4,Bangalore,2025-12-27 10:02:45.962556
463,143,Laptop,48602,3,Jaipur,2026-02-19 10:02:45.962557
464,484,Keyboard,34599,4,Jaipur,2026-01-30 10:02:45.962559
465,167,Keyboard,15261,2,Pune,2026-02-06 10:02:45.962560
466,181,Keyboard,4024,4,Bangalore,2026-02-27 10:02:45.962561
467,199,Phone,42896,1,Delhi,2025-12-05 10:02:45.962562
468,210,Keyboard,46972,2,Pune,2026-02-10 10:02:45.962563
469,374,Keyboard,40834,3,Bangalore,2025-12-29 10:02:45.962564
470,476,Laptop,33452,3,Pune,2026-01-11 10:02:45.962565
471,173,Keyboard,7496,3,Bangalore,2025-12-14 10:02:45.962566
472,151,Phone,2854,3,Delhi,2026-01-25 10:02:45.962567
473,201,Headphones,43080,3,Mumbai,2026-01-21 10:02:45.962568
474,315,Mouse,48299,4,Pune,2026-02-15 10:02:45.962569
475,463,Keyboard,41133,5,Bangalore,2025-12-15 10:02:45.962571
476,183,Laptop,13197,5,Mumbai,2026-01-01 10:02:45.962572
477,221,Phone,31558,1,Bangalore,2025-12-02 10:02:45.962573
478,211,Mouse,44790,5,Bangalore,2026-02-23 10:02:45.962574
479,211,Phone,4420,3,Jaipur,2025-11-29 10:02:45.962575
480,266,Laptop,25497,5,Mumbai,2026-02-21 10:02:45.962576
481,120,Phone,15416,2,Delhi,2026-01-02 10:02:45.962577
482,414,Headphones,30263,3,Pune,2026-01-19 10:02:45.962578
483,398,Headphones,28548,3,Delhi,2025-12-13 10:02:45.962579
484,339,Mouse,47048,1,Bangalore,2025-12-31 10:02:45.962581
485,269,Headphones,32524,1,Jaipur,2026-02-02 10:02:45.962582
486,433,Keyboard,29051,3,Pune,2025-12-22 10:02:45.962583
487,471,Headphones,40449,4,Jaipur,2026-02-12 10:02:45.962584
488,204,Phone,4156,1,Bangalore,2026-01-05 10:02:45.962585
489,168,Keyboard,761,3,Bangalore,2025-12-03 10:02:45.962587
490,283,Mouse,28045,5,Mumbai,2026-01-11 10:02:45.962588
491,169,Mouse,31073,2,Jaipur,2025-12-14 10:02:45.962589
492,326,Keyboard,10634,3,Pune,2026-02-13 10:02:45.962591
493,398,Keyboard,49562,1,Jaipur,2025-11-30 10:02:45.962592
494,144,Phone,21125,5,Pune,2025-12-15 10:02:45.962593
495,424,Phone,28291,2,Delhi,2026-02-06 10:02:45.962594
496,138,Headphones,45094,1,Pune,2025-11-29 10:02:45.962595
497,400,Headphones,9688,4,Pune,2026-02-24 10:02:45.962596
498,242,Laptop,20701,5,Bangalore,2026-02-01 10:02:45.962597
499,354,Laptop,42959,2,Jaipur,2025-12-23 10:02:45.962598
500,316,Headphones,2485,2,Pune,2026-02-23 10:02:45.962599
501,106,Mouse,8436,1,Jaipur,2026-02-09 10:02:45.962601
502,231,Laptop,34557,3,Mumbai,2026-02-25 10:02:45.962602
503,447,Phone,18683,3,Pune,2026-02-24 10:02:45.962603
504,239,Phone,12372,2,Bangalore,2025-12-20 10:02:45.962604
505,118,Mouse,40076,4,Pune,2026-02-06 10:02:45.962605
506,359,Keyboard,49307,3,Delhi,2026-01-20 10:02:45.962606
507,109,Phone,21313,5,Mumbai,2026-01-16 10:02:45.962607
508,218,Phone,44513,5,Bangalore,2025-12-11 10:02:45.962608
509,450,Keyboard,6557,1,Delhi,2026-01-21 10:02:45.962610
510,469,Headphones,3631,5,Jaipur,2026-02-15 10:02:45.962611
511,222,Phone,1919,1,Mumbai,2026-01-24 10:02:45.962612
512,113,Laptop,31364,3,Bangalore,2026-01-15 10:02:45.962613
513,362,Headphones,11929,3,Bangalore,2025-12-27 10:02:45.962614
514,214,Headphones,47294,2,Bangalore,2026-01-03 10:02:45.962615
515,326,Mouse,45468,1,Mumbai,2025-11-28 10:02:45.962616
516,461,Laptop,22580,3,Jaipur,2026-01-12 10:02:45.962617
517,183,Keyboard,15220,2,Jaipur,2026-01-25 10:02:45.962618
518,439,Laptop,48444,4,Jaipur,2025-12-05 10:02:45.962619
519,261,Keyboard,28825,3,Bangalore,2025-12-21 10:02:45.962621
520,359,Laptop,15983,4,Pune,2025-12-06 10:02:45.962622
521,112,Mouse,11088,1,Pune,2025-12-08 10:02:45.962623
522,454,Headphones,2202,2,Bangalore,2025-12-09 10:02:45.962624
523,477,Keyboard,23502,1,Delhi,2025-12-29 10:02:45.962625
524,259,Headphones,36436,4,Delhi,2025-12-06 10:02:45.962626
525,397,Headphones,12239,2,Jaipur,2025-12-05 10:02:45.962627
526,225,Keyboard,23369,1,Mumbai,2026-02-16 10:02:45.962628
527,239,Phone,15522,5,Bangalore,2026-02-17 10:02:45.962629
528,258,Keyboard,19152,3,Mumbai,2025-12-31 10:02:45.962630
529,283,Headphones,30958,2,Pune,2026-02-23 10:02:45.962631
530,392,Keyboard,25257,2,Bangalore,2026-01-29 10:02:45.962635
531,500,Keyboard,40857,3,Pune,2026-01-17 10:02:45.962636
532,106,Headphones,17643,2,Delhi,2025-12-18 10:02:45.962637
533,150,Phone,24411,4,Mumbai,2026-02-07 10:02:45.962638
534,375,Mouse,31308,4,Delhi,2026-01-05 10:02:45.962639
535,311,Mouse,22937,5,Bangalore,2026-01-08 10:02:45.962641
536,204,Laptop,2806,2,Pune,2025-12-28 10:02:45.962641
537,381,Headphones,30762,3,Bangalore,2025-12-11 10:02:45.962643
538,202,Keyboard,46171,5,Jaipur,2026-02-15 10:02:45.962644
539,436,Phone,9185,1,Pune,2025-12-21 10:02:45.962645
540,362,Laptop,10542,5,Delhi,2025-12-09 10:02:45.962646
541,289,Mouse,35738,2,Jaipur,2026-01-03 10:02:45.962647
542,223,Headphones,48844,3,Delhi,2026-02-22 10:02:45.962648
543,216,Phone,9421,5,Pune,2026-02-06 10:02:45.962649
544,262,Mouse,35599,4,Pune,2026-02-19 10:02:45.962650
545,437,Keyboard,26840,1,Delhi,2026-02-26 10:02:45.962651
546,470,Phone,13171,5,Mumbai,2026-01-02 10:02:45.962653
547,307,Mouse,32974,4,Jaipur,2025-12-11 10:02:45.962654
548,307,Keyboard,21378,4,Mumbai,2026-02-26 10:02:45.962655
549,476,Headphones,23962,2,Bangalore,2026-02-01 10:02:45.962656
550,389,Phone,16305,3,Jaipur,2026-01-25 10:02:45.962657
551,465,Keyboard,36009,2,Jaipur,2025-12-27 10:02:45.962658
552,116,Keyboard,12665,4,Jaipur,2026-03-04 10:02:45.962659
553,296,Phone,40816,3,Delhi,2025-12-01 10:02:45.962660
554,456,Headphones,8457,2,Pune,2025-12-28 10:02:45.962661
555,429,Headphones,45782,3,Delhi,2026-01-12 10:02:45.962662
556,437,Headphones,46632,5,Bangalore,2026-01-08 10:02:45.962663
557,374,Headphones,30507,3,Pune,2026-01-22 10:02:45.962664
558,271,Phone,42756,2,Jaipur,2026-01-09 10:02:45.962665
559,231,Laptop,47047,4,Jaipur,2026-02-22 10:02:45.962666
560,384,Keyboard,49823,4,Bangalore,2026-01-04 10:02:45.962667
561,208,Headphones,49476,2,Pune,2026-01-25 10:02:45.962668
562,285,Laptop,45417,1,Jaipur,2025-12-21 10:02:45.962670
563,135,Mouse,8858,3,Jaipur,2026-02-14 10:02:45.962671
564,459,Laptop,7837,3,Jaipur,2026-01-06 10:02:45.962672
565,349,Keyboard,19382,1,Mumbai,2026-02-22 10:02:45.962673
566,312,Laptop,14536,3,Jaipur,2025-12-14 10:02:45.962674
567,163,Laptop,14324,3,Jaipur,2026-02-21 10:02:45.962675
568,162,Keyboard,20821,4,Mumbai,2026-03-04 10:02:45.962676
569,307,Laptop,7850,5,Delhi,2026-02-01 10:02:45.962678
570,287,Keyboard,35122,5,Pune,2025-11-28 10:02:45.962679
571,207,Phone,565,3,Pune,2026-01-22 10:02:45.962680
572,324,Phone,48865,1,Bangalore,2025-12-28 10:02:45.962681
573,108,Laptop,48299,2,Pune,2026-01-13 10:02:45.962682
574,112,Phone,48744,5,Jaipur,2026-02-03 10:02:45.962683
575,110,Headphones,18612,4,Pune,2026-03-01 10:02:45.962684
576,234,Keyboard,17156,5,Mumbai,2025-12-25 10:02:45.962685
577,368,Headphones,24081,1,Pune,2025-12-10 10:02:45.962686
578,456,Keyboard,47359,4,Mumbai,2025-12-21 10:02:45.962688
579,128,Phone,2235,1,Mumbai,2025-12-27 10:02:45.962689
580,261,Keyboard,34975,5,Mumbai,2026-01-08 10:02:45.962690
581,205,Laptop,47800,4,Pune,2026-01-01 10:02:45.962691
582,312,Keyboard,45179,4,Delhi,2025-12-02 10:02:45.962692
583,347,Laptop,24524,4,Jaipur,2026-02-26 10:02:45.962693
584,453,Laptop,1656,2,Delhi,2026-01-05 10:02:45.962694
585,475,Laptop,6204,1,Mumbai,2025-12-19 10:02:45.962695
586,498,Keyboard,16530,1,Delhi,2025-12-29 10:02:45.962697
587,250,Phone,34499,4,Jaipur,2025-11-30 10:02:45.962698
588,149,Keyboard,36886,1,Jaipur,2025-12-21 10:02:45.962699
589,368,Phone,49705,5,Delhi,2025-12-25 10:02:45.962700
590,457,Phone,41010,5,Mumbai,2026-01-01 10:02:45.962701
591,373,Mouse,18194,5,Mumbai,2026-02-04 10:02:45.962702
592,369,Phone,7224,1,Pune,2025-12-28 10:02:45.962703
593,121,Keyboard,34838,4,Delhi,2025-12-23 10:02:45.962706
594,244,Keyboard,22857,5,Pune,2026-02-15 10:02:45.962707
595,108,Phone,7733,4,Delhi,2026-03-04 10:02:45.962708
596,436,Keyboard,42540,4,Mumbai,2026-01-27 10:02:45.962709
597,472,Phone,7684,5,Bangalore,2026-02-11 10:02:45.962710
598,425,Phone,33123,4,Delhi,2026-02-10 10:02:45.962712
599,327,Laptop,16467,2,Jaipur,2026-01-10 10:02:45.962713
600,410,Laptop,30980,2,Delhi,2026-01-25 10:02:45.962714
601,360,Phone,15040,4,Jaipur,2025-12-08 10:02:45.962715
602,330,Keyboard,42804,4,Pune,2025-12-21 10:02:45.962716
603,163,Mouse,42798,5,Bangalore,2025-12-16 10:02:45.962717
604,346,Headphones,36386,5,Bangalore,2026-03-02 10:02:45.962718
605,314,Laptop,11038,5,Delhi,2026-02-26 10:02:45.962720
606,367,Keyboard,49484,4,Pune,2026-01-12 10:02:45.962721
607,352,Phone,39340,5,Jaipur,2025-12-31 10:02:45.962722
608,310,Mouse,29459,3,Delhi,2025-12-23 10:02:45.962724
609,301,Phone,24123,3,Jaipur,2025-12-26 10:02:45.962725
610,331,Headphones,43829,1,Bangalore,2025-12-22 10:02:45.962726
611,459,Laptop,23394,4,Pune,2026-03-04 10:02:45.962727
612,103,Phone,37860,5,Delhi,2026-02-08 10:02:45.962728
613,223,Mouse,47480,5,Mumbai,2025-12-28 10:02:45.962729
614,347,Laptop,21800,4,Bangalore,2026-01-07 10:02:45.962731
615,278,Headphones,41734,4,Pune,2026-01-26 10:02:45.962732
616,336,Headphones,31422,3,Pune,2026-01-03 10:02:45.962733
617,304,Headphones,49479,1,Bangalore,2025-12-24 10:02:45.962734
618,206,Laptop,27446,2,Pune,2026-01-26 10:02:45.962735
619,229,Laptop,44180,4,Bangalore,2025-12-09 10:02:45.962736
620,294,Phone,49799,5,Mumbai,2025-12-04 10:02:45.962737
621,459,Headphones,29952,2,Mumbai,2026-01-31 10:02:45.962738
622,276,Keyboard,49565,2,Bangalore,2025-12-21 10:02:45.962740
623,434,Keyboard,2093,4,Delhi,2025-11-29 10:02:45.962741
624,305,Headphones,22554,5,Jaipur,2025-12-22 10:02:45.962742
625,320,Phone,22356,1,Mumbai,2026-03-04 10:02:45.962743
626,300,Laptop,25360,5,Mumbai,2026-01-12 10:02:45.962744
627,442,Phone,21975,1,Delhi,2025-12-14 10:02:45.962745
628,292,Headphones,21243,1,Mumbai,2026-01-09 10:02:45.962746
629,464,Mouse,45977,4,Pune,2025-12-05 10:02:45.962748
630,448,Phone,20696,4,Delhi,2025-12-24 10:02:45.962749
631,428,Keyboard,1990,4,Delhi,2026-02-02 10:02:45.962750
632,370,Keyboard,3462,5,Delhi,2026-02-04 10:02:45.962751
633,279,Mouse,43108,3,Pune,2025-11-29 10:02:45.962752
634,494,Laptop,20427,4,Bangalore,2026-01-14 10:02:45.962753
635,391,Headphones,6782,2,Jaipur,2026-01-09 10:02:45.962754
636,426,Laptop,34518,2,Delhi,2025-12-26 10:02:45.962755
637,128,Mouse,40973,3,Jaipur,2026-02-08 10:02:45.962756
638,491,Mouse,22376,4,Pune,2025-12-05 10:02:45.962758
639,379,Phone,874,1,Jaipur,2025-12-26 10:02:45.962759
640,368,Keyboard,21570,3,Bangalore,2025-12-10 10:02:45.962760
641,494,Mouse,34085,3,Delhi,2026-01-12 10:02:45.962761
642,454,Mouse,25557,1,Delhi,2025-12-07 10:02:45.962762
643,395,Headphones,29449,2,Pune,2026-01-20 10:02:45.962763
644,303,Headphones,43985,3,Mumbai,2026-01-19 10:02:45.962764
645,471,Keyboard,15453,4,Bangalore,2026-02-25 10:02:45.962765
646,224,Mouse,41840,3,Jaipur,2025-12-30 10:02:45.962767
647,288,Headphones,34985,3,Delhi,2026-02-01 10:02:45.962768
648,500,Headphones,13090,1,Mumbai,2025-12-12 10:02:45.962769
649,123,Headphones,19250,1,Delhi,2026-01-02 10:02:45.962770
650,277,Keyboard,14236,5,Mumbai,2025-11-26 10:02:45.962771
651,172,Laptop,19975,1,Mumbai,2025-12-11 10:02:45.962772
652,283,Mouse,32621,3,Pune,2026-02-16 10:02:45.962773
653,321,Keyboard,44393,3,Bangalore,2026-01-17 10:02:45.962774
654,479,Keyboard,4136,4,Mumbai,2025-12-18 10:02:45.962775
655,434,Keyboard,28090,3,Jaipur,2025-12-24 10:02:45.962776
656,313,Mouse,27061,3,Pune,2026-01-27 10:02:45.962778
657,170,Headphones,32362,4,Mumbai,2025-12-27 10:02:45.962779
658,474,Keyboard,26815,4,Jaipur,2025-12-06 10:02:45.962780
659,485,Phone,41767,1,Bangalore,2026-01-31 10:02:45.962781
660,104,Laptop,32831,1,Mumbai,2025-12-17 10:02:45.962782
661,262,Mouse,46929,5,Mumbai,2026-01-24 10:02:45.962783
662,165,Laptop,3831,4,Pune,2025-12-27 10:02:45.962784
663,328,Phone,31978,4,Jaipur,2025-12-27 10:02:45.962785
664,234,Headphones,49947,1,Jaipur,2025-12-25 10:02:45.962786
665,412,Laptop,10606,5,Bangalore,2026-01-12 10:02:45.962787
666,363,Mouse,8509,1,Bangalore,2026-02-17 10:02:45.962788
667,317,Phone,45007,3,Jaipur,2026-02-18 10:02:45.962789
668,211,Mouse,25319,5,Jaipur,2026-02-18 10:02:45.962791
669,145,Laptop,41505,3,Mumbai,2026-01-04 10:02:45.962792
670,315,Headphones,33916,2,Bangalore,2026-01-15 10:02:45.962793
671,233,Mouse,21179,3,Mumbai,2026-01-23 10:02:45.962794
672,333,Laptop,14225,4,Delhi,2026-02-19 10:02:45.962795
673,423,Mouse,10111,4,Delhi,2026-01-08 10:02:45.962796
674,492,Headphones,40244,4,Pune,2026-02-04 10:02:45.962797
675,393,Headphones,48846,5,Jaipur,2026-03-01 10:02:45.962799
676,176,Phone,28552,3,Delhi,2026-01-14 10:02:45.962800
677,333,Keyboard,26050,4,Jaipur,2026-02-13 10:02:45.962801
678,473,Keyboard,44060,2,Bangalore,2025-12-30 10:02:45.962802
679,266,Keyboard,9590,4,Mumbai,2026-02-14 10:02:45.962803
680,168,Headphones,2364,5,Pune,2026-01-26 10:02:45.962804
681,263,Headphones,48366,5,Delhi,2025-12-12 10:02:45.962805
682,425,Headphones,43268,2,Jaipur,2025-11-26 10:02:45.962807
683,125,Mouse,15135,2,Pune,2026-01-08 10:02:45.962808
684,209,Keyboard,39539,3,Jaipur,2026-02-18 10:02:45.962809
685,199,Mouse,39774,3,Bangalore,2025-12-01 10:02:45.962810
686,470,Laptop,33200,5,Delhi,2025-12-11 10:02:45.962812
687,231,Keyboard,32433,1,Mumbai,2025-12-13 10:02:45.962813
688,352,Mouse,38565,5,Jaipur,2025-12-29 10:02:45.962815
689,102,Laptop,44825,4,Jaipur,2025-12-26 10:02:45.962816
690,128,Laptop,29973,2,Mumbai,2025-12-23 10:02:45.962817
691,228,Keyboard,46848,5,Jaipur,2025-12-29 10:02:45.962818
692,160,Mouse,44806,4,Bangalore,2025-12-18 10:02:45.962819
693,500,Headphones,45705,4,Mumbai,2026-02-09 10:02:45.962820
694,230,Mouse,38562,5,Delhi,2026-02-13 10:02:45.962821
695,381,Keyboard,9787,3,Mumbai,2025-11-28 10:02:45.962822
696,451,Mouse,35806,4,Delhi,2025-11-27 10:02:45.962823
697,287,Laptop,46882,5,Jaipur,2026-01-29 10:02:45.962824
698,169,Phone,5120,2,Mumbai,2025-12-02 10:02:45.962825
699,156,Laptop,19853,1,Pune,2026-01-27 10:02:45.962826
700,411,Phone,27058,5,Mumbai,2026-02-28 10:02:45.962827
701,195,Headphones,33058,1,Delhi,2025-12-27 10:02:45.962828
702,251,Mouse,20152,2,Mumbai,2026-01-01 10:02:45.962829
703,344,Keyboard,17043,4,Mumbai,2026-02-28 10:02:45.962830
704,456,Mouse,49423,2,Pune,2026-03-01 10:02:45.962831
705,247,Headphones,40740,4,Delhi,2026-02-16 10:02:45.962832
706,442,Laptop,47418,3,Mumbai,2026-01-09 10:02:45.962834
707,429,Keyboard,38971,2,Mumbai,2026-01-17 10:02:45.962835
708,451,Phone,34944,2,Bangalore,2026-02-18 10:02:45.962836
709,300,Phone,1261,4,Delhi,2026-01-10 10:02:45.962837
710,377,Phone,39397,2,Bangalore,2025-12-24 10:02:45.962838
711,360,Mouse,45866,3,Pune,2026-01-31 10:02:45.962839
712,487,Mouse,9165,4,Bangalore,2026-01-19 10:02:45.962840
713,493,Laptop,37608,2,Jaipur,2025-11-30 10:02:45.962842
714,156,Headphones,32792,1,Bangalore,2025-12-06 10:02:45.962843
715,137,Laptop,3539,4,Mumbai,2026-01-19 10:02:45.962844
716,157,Laptop,34124,4,Jaipur,2025-11-27 10:02:45.962845
717,233,Laptop,39889,3,Mumbai,2026-01-18 10:02:45.962846
718,270,Phone,45647,2,Delhi,2025-12-26 10:02:45.962847
719,289,Headphones,2781,3,Jaipur,2026-01-06 10:02:45.962848
720,407,Keyboard,40196,2,Jaipur,2026-01-07 10:02:45.962849
721,295,Laptop,17314,2,Jaipur,2026-02-20 10:02:45.962850
722,220,Phone,9877,5,Mumbai,2026-01-22 10:02:45.962851
723,327,Laptop,19625,5,Bangalore,2025-12-15 10:02:45.962853
724,142,Laptop,30792,3,Bangalore,2026-02-28 10:02:45.962854
725,252,Keyboard,14426,5,Delhi,2026-02-03 10:02:45.962855
726,446,Mouse,23865,2,Pune,2026-02-17 10:02:45.962856
727,228,Keyboard,1495,4,Jaipur,2026-01-21 10:02:45.962857
728,251,Keyboard,39339,4,Jaipur,2026-01-18 10:02:45.962858
729,498,Laptop,28789,4,Pune,2026-02-05 10:02:45.962859
730,195,Laptop,21520,3,Delhi,2026-01-29 10:02:45.962861
731,129,Headphones,43146,2,Mumbai,2025-11-26 10:02:45.962862
732,439,Laptop,33871,2,Delhi,2026-01-16 10:02:45.962863
733,357,Laptop,13653,3,Mumbai,2026-02-07 10:02:45.962864
734,121,Keyboard,46693,3,Pune,2026-02-06 10:02:45.962865
735,423,Phone,35822,1,Pune,2026-01-05 10:02:45.962866
736,324,Mouse,12245,5,Bangalore,2025-12-19 10:02:45.962867
737,240,Phone,42579,5,Pune,2026-01-18 10:02:45.962869
738,450,Phone,8324,1,Jaipur,2025-11-27 10:02:45.962870
739,342,Phone,29746,1,Mumbai,2026-01-08 10:02:45.962871
740,327,Mouse,4480,4,Pune,2026-03-04 10:02:45.962872
741,158,Headphones,16285,4,Delhi,2025-12-15 10:02:45.962873
742,496,Mouse,25604,5,Jaipur,2026-01-31 10:02:45.962874
743,487,Laptop,28015,4,Pune,2026-01-27 10:02:45.962875
744,422,Phone,19263,4,Pune,2025-12-19 10:02:45.962877
745,403,Keyboard,35081,4,Mumbai,2026-01-01 10:02:45.962878
746,280,Phone,1579,1,Pune,2026-01-23 10:02:45.962879
747,279,Mouse,14372,2,Pune,2026-03-04 10:02:45.962880
748,134,Mouse,32174,4,Mumbai,2026-01-22 10:02:45.962881
749,311,Mouse,5962,5,Bangalore,2026-01-19 10:02:45.962882
750,409,Keyboard,7773,1,Bangalore,2026-02-20 10:02:45.962883
751,449,Laptop,30524,4,Mumbai,2026-01-02 10:02:45.962884
752,224,Headphones,37670,3,Pune,2025-12-19 10:02:45.962886
753,362,Keyboard,18282,3,Mumbai,2026-02-17 10:02:45.962887
754,395,Headphones,36725,5,Jaipur,2025-12-17 10:02:45.962888
755,488,Mouse,30368,2,Mumbai,2026-03-02 10:02:45.962889
756,189,Laptop,42176,4,Mumbai,2026-02-22 10:02:45.962890
757,263,Headphones,20711,2,Delhi,2025-12-31 10:02:45.962891
758,113,Phone,28097,5,Bangalore,2025-11-30 10:02:45.962892
759,172,Keyboard,17440,4,Mumbai,2026-01-08 10:02:45.962893
760,279,Keyboard,35506,1,Delhi,2026-03-03 10:02:45.962894
761,328,Mouse,19920,1,Jaipur,2025-12-11 10:02:45.962896
762,178,Keyboard,25418,1,Jaipur,2026-01-23 10:02:45.962897
763,293,Laptop,3515,5,Bangalore,2025-12-26 10:02:45.962898
764,118,Phone,39148,2,Pune,2025-12-15 10:02:45.962900
765,439,Phone,33399,3,Delhi,2026-02-24 10:02:45.962901
766,308,Phone,1324,2,Mumbai,2026-01-05 10:02:45.962902
767,112,Headphones,5758,1,Jaipur,2026-01-02 10:02:45.962904
768,476,Headphones,41553,3,Delhi,2026-02-15 10:02:45.962905
769,440,Mouse,2016,2,Delhi,2025-12-08 10:02:45.962906
770,166,Headphones,29928,2,Mumbai,2026-01-13 10:02:45.962907
771,103,Laptop,19832,4,Jaipur,2026-01-28 10:02:45.962908
772,321,Keyboard,29541,3,Mumbai,2026-01-24 10:02:45.962909
773,307,Headphones,9236,5,Bangalore,2026-01-12 10:02:45.962910
774,374,Keyboard,35841,1,Jaipur,2025-12-09 10:02:45.962911
775,401,Phone,16412,2,Mumbai,2026-01-02 10:02:45.962912
776,323,Mouse,41737,2,Delhi,2026-02-06 10:02:45.962913
777,222,Mouse,47977,5,Bangalore,2026-01-30 10:02:45.962914
778,149,Phone,10668,2,Mumbai,2026-02-11 10:02:45.962916
779,470,Mouse,6276,5,Mumbai,2026-01-16 10:02:45.962917
780,405,Headphones,13962,5,Jaipur,2026-01-02 10:02:45.962918
781,115,Headphones,10041,4,Delhi,2026-02-11 10:02:45.962919
782,135,Mouse,10695,1,Jaipur,2026-01-27 10:02:45.962920
783,150,Headphones,49144,4,Mumbai,2026-02-14 10:02:45.962921
784,195,Laptop,28116,5,Pune,2025-12-16 10:02:45.962922
785,109,Laptop,23317,2,Mumbai,2026-02-15 10:02:45.962923
786,364,Phone,18926,4,Jaipur,2026-01-17 10:02:45.962924
